City,District,Category,Kind,School Name
AMASYA,MERKEZ,Secondary School,Özel Ortaokul,ÖZEL AMASYA KUTLUBEY KOLEJİ ORTAOKULU
AMASYA,MERKEZ,Secondary School,Özel Ortaokul,ÖZEL BAŞARIR ORTAOKULU
AMASYA,MERZİFON,Secondary School,Özel Ortaokul,ÖZEL MERZİFON KUTLUBEY KOLEJİ ORTAOKULU
AMASYA,MERZİFON,Secondary School,Özel Ortaokul,ÖZEL MERZİFON SINAV KOLEJİ ORTAOKULU
AMASYA,MERKEZ,High School,Özel Anadolu Lisesi,ÖZEL AMASYA AÇI ANADOLU LİSESİ
AMASYA,MERKEZ,High School,Özel Anadolu Lisesi,ÖZEL AMASYA KUTLUBEY KOLEJİ ANADOLU LİSESİ
AMASYA,MERKEZ,High School,Özel Anadolu Lisesi,ÖZEL AMASYA SINAV ANADOLU LİSESİ
AMASYA,MERKEZ,High School,Özel Fen Lisesi,ÖZEL AMASYA SINAV FEN LİSESİ
AMASYA,MERZİFON,High School,Özel Anadolu Lisesi,ÖZEL MERZİFON AKADEMİ ANADOLU LİSESİ
AMASYA,MERZİFON,High School,Özel Anadolu Lisesi,ÖZEL MERZİFON SINAV KOLEJİ ANADOLU LİSESİ
AMASYA,MERZİFON,High School,Özel Fen Lisesi,ÖZEL MERZİFON SINAV KOLEJİ FEN LİSESİ
AMASYA,SULUOVA,High School,Özel Anadolu Lisesi,ÖZEL BİR EYLÜL ANADOLU LİSESİ
AMASYA,SULUOVA,High School,Özel Fen Lisesi,ÖZEL BİR EYLÜL FEN LİSESİ
ANKARA,ALTINDAĞ,Primary School,Özel İlkokul,ÖZEL ALTINDAĞ BİL KOLEJİ İLKOKULU
ANKARA,ALTINDAĞ,Primary School,Özel İlkokul,ÖZEL KANUNİ İLKOKULU
ANKARA,ALTINDAĞ,Primary School,Özel İlkokul,ÖZEL SÜLEYMANİYE DOĞANBEY İLKOKULU
ANKARA,ALTINDAĞ,Primary School,Özel İlkokul,ÖZEL YÜKSELEN İLKOKULU
ANKARA,BEYPAZARI,Primary School,Özel İlkokul,ÖZEL BEYPAZARI SÜLEYMANİYE İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ANKARA ÜNİVERSİTESİ GELİŞTİRME VAKFI  OKULLARI ÖZEL İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,BAŞKENT ÜNİVERSİTESİ ÖZEL AYŞEABLA İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,GAZİ ÜNİVERSİTESİ VAKFI ÖZEL İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,İHSAN  DOĞRAMACI VAKFI ANKARA ÖZEL BİLKENT LABORATUAR İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,İHSAN DOĞRAMACI VAKFI ÖZEL BİLKENT İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,İSTEK ÖZEL ANKARA İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,MEV KOLEJİ ÖZEL ANKARA İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ODTÜ GELİŞTİRME VAKFI ÖZEL İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ANA KAMP KÜÇÜK KAŞİFLER İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ANKARA  MAYA  İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ANKARA AÇILIM KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ANKARA AKADEMİ KÜLTÜR KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ANKARA BAHÇEŞEHİR KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ANKARA ÇAYYOLU EĞİTİMDE RASYONEL AÇILIMLAR (ERA) İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ANKARA DOKU İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ANKARA EĞİTİM KURUMLARI DOKTORLAR İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ANKARA FEN KOLEJİ  İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ANKARA UĞUR İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ARI İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL AŞİYAN İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL AYDIN ANADOLU İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL BALGAT MEKTEBİM İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL BALGAT UĞUR İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL BEŞTEPE İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL BEYSUKENT İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL BİLFEN ÇAYYOLU İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL BİLFEN ÇUKURAMBAR İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL BİLFEN ORAN İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL BİRLİK BİLİM DOĞA İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL BÜYÜK İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇANKAYA AKADEMİ KÜLTÜR İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇANKAYA BAHÇEŞEHİR İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇANKAYA BAHÇEŞEHİR KOLEJİ 50.YIL İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇANKAYA BİL KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇANKAYA BİLİŞİM İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇANKAYA DOĞA İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇANKAYA DÜŞÜNÜR İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇANKAYA İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇANKAYA NAZMİ ARIKAN FEN BİLİMLERİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇAYYOLU BAHÇEŞEHİR KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇAYYOLU BİLNET İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇAYYOLU DOĞA İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇAYYOLU FİNAL İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇAYYOLU YENİLİKÇİ ÖĞRENME İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇUKURAMBAR DOĞA İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÇUKURAMBAR SINAV KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL DİKMEN HAZIRLIK KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL DOST KOLEJİ ORAN İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL DOST KOLEJİ ÜMİTKÖY İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL EMRE İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL EVRENSEL İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL GÖKKUŞAĞI KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL GÜRÇAĞ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL İNCEK SINAV FEN KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL İNCEK TAM İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL İNCİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL JALE TEZER İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL KAVRAM İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL MAT FEN KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL MATBİLİM KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL NARİN SEVGİLER İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL NESİBE AYDIN ÇANKAYA İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL NESİBE AYDIN ÜMİTKÖY İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL NESİLDEN NESİLE TAD İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ORAN MODERN BİLİMLER AKADEMİSİ (MBA) İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL OYA AKIN YILDIZ PORTAKAL ÇİÇEĞİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL OYA AKIN YILDIZLAR KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÖVEÇLER SINAV İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL SAFA İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL SÜJE İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL TEMA İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL TEVFİK FİKRET İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL ÜMİTKÖY SINAV KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL VADİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL YAŞAMKENT BAHÇEŞEHİR KOLEJİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL YAŞAMKENT TARHAN İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL YELDEĞİRMENİ İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL YILDIZ GÜÇ OKULLARI İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL YILDIZ SINAV İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,ÖZEL YÜCE İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,SINAV KOLEJİ ÖZEL ANKARA İLKOKULU
ANKARA,ÇANKAYA,Primary School,Özel İlkokul,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ ÖZEL LABORATUVAR İLKOKULU
ANKARA,ÇUBUK,Primary School,Özel İlkokul,ÖZEL AKSOY İLKOKULU
ANKARA,ÇUBUK,Primary School,Özel İlkokul,ÖZEL ÇUBUK MEKTEBİM İLKOKULU
ANKARA,ELMADAĞ,Primary School,Özel İlkokul,ÖZEL ELMADAĞ AÇI İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL  ETİMESGUT MEKTEBİM İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL AHİMESUT SINAV İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ALEMDAR SAFA İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ALTIN EĞİTİM İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ANAŞEHİR İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ANKARA ABC İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ARTIFEN KOLEJİ İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL BAĞ İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL BAĞLICA DOĞA İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL BAĞLICA UĞUR İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL BAHÇEŞEHİR KOLEJİ DR. BURHAN KARA İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL BATI KOLEJİ İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL BİLGE ALP İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ÇÖZÜM AKADEMİ OKULLARI ANKARA MERKEZ KAMPÜSÜ İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL DARÜŞŞİFA ERYAMAN ASAL İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL DOĞUŞ KOLEJİ İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL DURU İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL DÜNYA TEKNOPARK İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ELVANKENT FİNAL İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ELVANKENT İPUCU İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ELVANKENT SINAV İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ERYAMAN BİLİM DOĞA  İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ERYAMAN BİLNET İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ERYAMAN DÜŞÜNÜR İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ERYAMAN MODERN BİLİMLER AKADEMİSİ İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ERYAMAN MODERN ORTADOĞU İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ERYAMAN NESİLDEN NESİLE TAD KOLEJİ İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ERYAMAN OKYANUS İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ERYAMAN PINAR İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ERYAMAN SEVGİ İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ERYAMAN SINAV KOLEJİ İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ERYAMAN ZİNCİR İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ETİMESGUT GÖRKEM İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL KEREM AYGÜN İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL LİDERLER ERYAMAN İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL MUTLU İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL SÜLEYMANİYE BAĞLICA İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL TARHAN İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL TEMA  İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL UÇAN İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL YAPRACIK BİL İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL YİRMİ DOKUZ MAYIS FERDA İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL YOL İLKOKULU
ANKARA,ETİMESGUT,Primary School,Özel İlkokul,ÖZEL ZAFER KOLEJİ İLKOKULU
ANKARA,GÖLBAŞI,Primary School,Özel İlkokul,ÖZEL ANKA BİLİM İLKOKULU
ANKARA,GÖLBAŞI,Primary School,Özel İlkokul,ÖZEL BİLNET MOGAN İLKOKULU
ANKARA,GÖLBAŞI,Primary School,Özel İlkokul,ÖZEL BÜYÜK KOLEJ İNCEK İLKOKULU
ANKARA,GÖLBAŞI,Primary School,Özel İlkokul,ÖZEL DARÜŞŞİFA EYMİR İLKOKULU
ANKARA,GÖLBAŞI,Primary School,Özel İlkokul,ÖZEL İNCEK İLKOKULU
ANKARA,GÖLBAŞI,Primary School,Özel İlkokul,ÖZEL İNCEK MAYA İLKOKULU
ANKARA,GÖLBAŞI,Primary School,Özel İlkokul,ÖZEL İNCEK OKYANUS İLKOKULU
ANKARA,GÖLBAŞI,Primary School,Özel İlkokul,ÖZEL LÖSEV İLKOKULU
ANKARA,GÖLBAŞI,Primary School,Özel İlkokul,ÖZEL NESİBE AYDIN İLKOKULU
ANKARA,GÖLBAŞI,Primary School,Özel İlkokul,ÖZEL ÖZGÜN BİLGİ İLKOKULU
ANKARA,GÖLBAŞI,Primary School,Özel İlkokul,ÖZEL SEVGİ İLKOKULU
ANKARA,GÖLBAŞI,Primary School,Özel İlkokul,ÖZEL TUNA FEN KOLEJİ İLKOKULU
ANKARA,GÖLBAŞI,Primary School,Özel İlkokul,TED ANKARA KOLEJİ VAKFI ÖZEL İLKOKULU
ANKARA,KAHRAMANKAZAN,Primary School,Özel İlkokul,ÖZEL KOCATEPE KOLEJİ İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL  ANKARA HAYAT İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL ANKARA BİLTEK İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL ANKARA ÇÖZÜM KOLEJİ İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL BAŞKENT ÖRNEK İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL BİLİMLE TEMAS KOLEJİ İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL BÜYÜK ANKARA İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL CANER ÖZEN İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL ÇAĞRI İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL İLK ANAHTAR KOLEJİ İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL KEÇİÖREN DOĞA İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL KEÇİÖREN FİNAL İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL KEÇİÖREN KALABA FİNAL İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL KEÇİÖREN OKYANUS İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL KEÇİÖREN SINAV KOLEJİ İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL MELTEM KOLEJİ İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL OVACIK HAYAT İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL OVACIK SINAV KOLEJİ İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL OVACIK SİRAÇ KOLEJİ İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL OVACIK SÜLEYMANİYE İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL ÖNCÜ KOLEJ ÇALDIRAN İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL SEVİYE KEÇİÖREN BASINEVLERİ İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL TEPEBAŞI ÇÖZÜM AKADEMİ İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL TUNALI AKADEMİ İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL TÜRK YURDU İLKOKULU
ANKARA,KEÇİÖREN,Primary School,Özel İlkokul,ÖZEL YENİ NEFES İLKOKULU
ANKARA,MAMAK,Primary School,Özel İlkokul,ÖZEL ANKARA DOĞUKENT YÖNDER İLKOKULU
ANKARA,MAMAK,Primary School,Özel İlkokul,ÖZEL ANKARA FEN KOLEJİ İLKOKULU
ANKARA,MAMAK,Primary School,Özel İlkokul,ÖZEL BİLEN ÇOCUK İLKOKULU
ANKARA,MAMAK,Primary School,Özel İlkokul,ÖZEL BİLİMSEL İLKOKULU
ANKARA,MAMAK,Primary School,Özel İlkokul,ÖZEL BİLİNÇ İLKOKULU
ANKARA,MAMAK,Primary School,Özel İlkokul,ÖZEL BİLİŞİM HÜSEYİN GAZİ İLKOKULU
ANKARA,MAMAK,Primary School,Özel İlkokul,ÖZEL GENETİK İLKOKULU
ANKARA,MAMAK,Primary School,Özel İlkokul,ÖZEL MAMAK SINAV KOLEJİ İLKOKULU
ANKARA,MAMAK,Primary School,Özel İlkokul,ÖZEL YENİ BİLİM İLKOKULU
ANKARA,MAMAK,Primary School,Özel İlkokul,ÖZEL YÜKSELEN KOLEJİ İLKOKULU
ANKARA,POLATLI,Primary School,Özel İlkokul,ÖZEL  MEZAİM KİRAZ İLKOKULU
ANKARA,POLATLI,Primary School,Özel İlkokul,ÖZEL POLATLI AYYILDIZ İLKOKULU
ANKARA,POLATLI,Primary School,Özel İlkokul,ÖZEL POLATLI IŞIN YAMAN İLKOKULU
ANKARA,POLATLI,Primary School,Özel İlkokul,ÖZEL POLATLI TED KOLEJİ İLKOKULU
ANKARA,POLATLI,Primary School,Özel İlkokul,ÖZEL SÜLEYMANİYE POLATLI İLKOKULU
ANKARA,PURSAKLAR,Primary School,Özel İlkokul,ÖZEL BİLİŞİM İLKOKULU
ANKARA,PURSAKLAR,Primary School,Özel İlkokul,ÖZEL MAŞUK ŞAHİN İLKOKULU
ANKARA,PURSAKLAR,Primary School,Özel İlkokul,ÖZEL NENE HATUN İLKOKULU
ANKARA,PURSAKLAR,Primary School,Özel İlkokul,ÖZEL PURSAKLAR BİL KOLEJİ İLKOKULU
ANKARA,PURSAKLAR,Primary School,Özel İlkokul,ÖZEL PURSAKLAR ÇÖZÜM AKADEMİ İLKOKULU
ANKARA,PURSAKLAR,Primary School,Özel İlkokul,ÖZEL PURSAKLAR ON ADIM EĞİTİM BİLİMLERİ İLKOKULU
ANKARA,PURSAKLAR,Primary School,Özel İlkokul,ÖZEL PURSAKLAR SINAV İLKOKULU
ANKARA,PURSAKLAR,Primary School,Özel İlkokul,ÖZEL YOLCULUK İLKOKULU
ANKARA,SİNCAN,Primary School,Özel İlkokul,ÖZEL ANKARA İLKOKULU
ANKARA,SİNCAN,Primary School,Özel İlkokul,ÖZEL DEVA KOLEJİ İLKOKULU
ANKARA,SİNCAN,Primary School,Özel İlkokul,ÖZEL HECE KOLEJİ İLKOKULU
ANKARA,SİNCAN,Primary School,Özel İlkokul,ÖZEL SİNCAN SİBEL GÜLEÇ ABC İLKOKULU
ANKARA,SİNCAN,Primary School,Özel İlkokul,ÖZEL SÜLEYMANİYE SEYİRCE İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL ANKARA AÇI KOLEJİ İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL ANKARA FİNAL İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL ANKARA PINAR İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL ATAEL İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL AYYILDIZ İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BAHÇEŞEHİR KOLEJİ BATIKENT İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BAŞKENT BİLGİ İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BATI KAVRAM İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BATI NET YENİMAHALLE İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BATIKENT  DOĞA  İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BATIKENT ACAR İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BATIKENT BİL KOLEJİ İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BATIKENT BİRİKİM İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BATIKENT MEKTEBİM İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BATIKENT SINAV İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BATIKENT UĞUR İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BATIKENT YÖNDER İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BATIKENT YÜKSELİŞ İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL BUSE BİLİM KOLEJİ İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL FİGEN İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL GÜLNİHAL İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL HURİYE ÖĞRETMEN İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL İNGİLİZ KÜLTÜR KOLEJLERİ İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL İVEDİK ÇÖZÜM AKADEMİ İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL KARİYER  İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL MELTEM AYHAN İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL METOD İLKOKULU
ANKARA,YENİMAHALLE,Primary School,Özel İlkokul,ÖZEL ONUR İLKOKULU
